Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1642384961,172.24.0.3,59436,172.20.0.2,5001,6,54000,988,36,19,1642384961056;1642384961056;1642384961174;1642384961174;1642384961174;1642384961218;1642384961218;1642384961218;1642384961258;1642384961258;1642384961258;1642384961261;1642384961261;1642384961261;1642384961274;1642384961274;1642384961274;1642384961316;1642384961316;1642384961316;1642384961316;1642384961316;1642384961316;1642384961367;1642384961367;1642384961367;1642384961546;1642384961546;1642384961575;1642384961575;1642384961575;1642384961620;1642384961620;1642384961620;1642384961660;1642384961660;1642384961660;1642384961664;1642384961664;1642384961664;1642384961677;1642384961677;1642384961677;1642384961719;1642384961719;1642384961719;1642384961766;1642384961766;1642384961766;1642384961769;1642384961769;1642384961769;1642384961978;1642384961978;1642384961978;,52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384962,172.24.0.3,59436,172.20.0.2,5001,6,76500,1144,51,22,1642384962023;1642384962023;1642384962023;1642384962063;1642384962063;1642384962063;1642384962066;1642384962066;1642384962066;1642384962079;1642384962079;1642384962079;1642384962121;1642384962121;1642384962121;1642384962169;1642384962169;1642384962169;1642384962171;1642384962171;1642384962171;1642384962171;1642384962381;1642384962381;1642384962381;1642384962381;1642384962425;1642384962425;1642384962425;1642384962468;1642384962468;1642384962468;1642384962483;1642384962483;1642384962483;1642384962483;1642384962483;1642384962524;1642384962524;1642384962524;1642384962572;1642384962572;1642384962572;1642384962574;1642384962574;1642384962574;1642384962574;1642384962783;1642384962783;1642384962783;1642384962783;1642384962783;1642384962828;1642384962828;1642384962828;1642384962870;1642384962870;1642384962870;1642384962885;1642384962885;1642384962885;1642384962885;1642384962885;1642384962885;1642384962927;1642384962927;1642384962927;1642384962975;1642384962975;1642384962975;1642384962976;1642384962977;1642384962977;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384963,172.24.0.3,59436,172.20.0.2,5001,6,75000,1092,50,21,1642384963025;1642384963025;1642384963185;1642384963185;1642384963185;1642384963185;1642384963185;1642384963226;1642384963226;1642384963230;1642384963230;1642384963230;1642384963273;1642384963273;1642384963273;1642384963287;1642384963287;1642384963287;1642384963287;1642384963287;1642384963330;1642384963330;1642384963330;1642384963377;1642384963377;1642384963377;1642384963377;1642384963377;1642384963379;1642384963379;1642384963379;1642384963476;1642384963476;1642384963587;1642384963587;1642384963587;1642384963587;1642384963587;1642384963630;1642384963630;1642384963630;1642384963632;1642384963632;1642384963632;1642384963676;1642384963676;1642384963676;1642384963690;1642384963690;1642384963690;1642384963690;1642384963690;1642384963733;1642384963733;1642384963733;1642384963779;1642384963779;1642384963779;1642384963779;1642384963779;1642384963780;1642384963780;1642384963780;1642384963926;1642384963926;1642384963926;1642384963990;1642384963990;1642384963990;1642384963990;1642384963990;,52;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;,2;1;2;1;1;1;1;2;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;
1642384964,172.24.0.3,59436,172.20.0.2,5001,6,129000,1820,86,35,1642384964033;1642384964033;1642384964033;1642384964034;1642384964034;1642384964034;1642384964076;1642384964076;1642384964076;1642384964079;1642384964079;1642384964093;1642384964093;1642384964093;1642384964093;1642384964093;1642384964135;1642384964135;1642384964135;1642384964176;1642384964176;1642384964176;1642384964182;1642384964182;1642384964182;1642384964182;1642384964182;1642384964182;1642384964226;1642384964226;1642384964226;1642384964329;1642384964329;1642384964329;1642384964394;1642384964394;1642384964394;1642384964394;1642384964394;1642384964435;1642384964435;1642384964435;1642384964436;1642384964436;1642384964436;1642384964436;1642384964436;1642384964478;1642384964478;1642384964478;1642384964481;1642384964481;1642384964481;1642384964496;1642384964496;1642384964496;1642384964496;1642384964496;1642384964536;1642384964536;1642384964537;1642384964537;1642384964537;1642384964578;1642384964578;1642384964578;1642384964584;1642384964584;1642384964584;1642384964584;1642384964584;1642384964626;1642384964626;1642384964628;1642384964628;1642384964628;1642384964628;1642384964731;1642384964731;1642384964731;1642384964796;1642384964796;1642384964796;1642384964796;1642384964796;1642384964796;1642384964838;1642384964838;1642384964838;1642384964838;1642384964838;1642384964838;1642384964838;1642384964838;1642384964838;1642384964838;1642384964881;1642384964881;1642384964881;1642384964884;1642384964884;1642384964884;1642384964898;1642384964898;1642384964898;1642384964898;1642384964898;1642384964938;1642384964938;1642384964938;1642384964940;1642384964940;1642384964940;1642384964981;1642384964981;1642384964981;1642384964981;1642384964981;1642384964986;1642384964986;1642384964986;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;
1642384965,172.24.0.3,59436,172.20.0.2,5001,6,130500,2128,87,37,1642384965029;1642384965029;1642384965029;1642384965029;1642384965029;1642384965029;1642384965029;1642384965029;1642384965133;1642384965133;1642384965133;1642384965133;1642384965133;1642384965198;1642384965198;1642384965198;1642384965198;1642384965198;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965241;1642384965283;1642384965283;1642384965283;1642384965286;1642384965286;1642384965286;1642384965301;1642384965301;1642384965301;1642384965301;1642384965301;1642384965301;1642384965340;1642384965341;1642384965341;1642384965342;1642384965342;1642384965342;1642384965342;1642384965342;1642384965384;1642384965384;1642384965384;1642384965389;1642384965389;1642384965389;1642384965389;1642384965389;1642384965432;1642384965432;1642384965432;1642384965432;1642384965432;1642384965432;1642384965432;1642384965432;1642384965432;1642384965432;1642384965535;1642384965535;1642384965535;1642384965536;1642384965536;1642384965602;1642384965602;1642384965602;1642384965646;1642384965646;1642384965646;1642384965646;1642384965646;1642384965646;1642384965646;1642384965646;1642384965647;1642384965647;1642384965687;1642384965688;1642384965688;1642384965690;1642384965690;1642384965706;1642384965706;1642384965706;1642384965706;1642384965744;1642384965744;1642384965745;1642384965745;1642384965746;1642384965746;1642384965746;1642384965787;1642384965787;1642384965791;1642384965792;1642384965792;1642384965836;1642384965836;1642384965836;1642384965836;1642384965836;1642384965836;1642384965836;1642384965836;1642384965836;1642384965836;1642384965937;1642384965937;1642384965937;,52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;64;1500;64;64;1500;64;1500;1500;64;1500;1500;1500;1500;1500;1500;1500;64;1500;64;1500;1500;64;1500;64;1500;1500;1500;64;1500;64;1500;64;1500;1500;64;1500;64;64;1500;64;1500;1500;1500;1500;1500;1500;64;1500;1500;52;1500;1500;,2;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;1;2;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;1;1;1;2;1;2;1;2;1;1;2;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;1;1;
1642384966,172.24.0.3,59436,172.20.0.2,5001,6,96000,2096,64,35,1642384966005;1642384966005;1642384966005;1642384966050;1642384966050;1642384966050;1642384966050;1642384966050;1642384966050;1642384966050;1642384966050;1642384966050;1642384966050;1642384966050;1642384966090;1642384966090;1642384966090;1642384966090;1642384966091;1642384966091;1642384966109;1642384966109;1642384966109;1642384966111;1642384966150;1642384966150;1642384966150;1642384966150;1642384966190;1642384966190;1642384966196;1642384966239;1642384966239;1642384966239;1642384966239;1642384966240;1642384966240;1642384966240;1642384966240;1642384966340;1642384966340;1642384966410;1642384966410;1642384966454;1642384966455;1642384966455;1642384966455;1642384966455;1642384966455;1642384966455;1642384966455;1642384966494;1642384966494;1642384966494;1642384966494;1642384966512;1642384966512;1642384966512;1642384966552;1642384966552;1642384966552;1642384966592;1642384966592;1642384966592;1642384966592;1642384966592;1642384966642;1642384966642;1642384966642;1642384966642;1642384966642;1642384966642;1642384966642;1642384966642;1642384966786;1642384966786;1642384966857;1642384966857;1642384966857;1642384966858;1642384966858;1642384966858;1642384966858;1642384966858;1642384966858;1642384966858;1642384966858;1642384966898;1642384966898;1642384966898;1642384966916;1642384966916;1642384966955;1642384966955;1642384966995;1642384966995;1642384966995;1642384966997;1642384966997;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;64;1500;1500;64;64;1500;64;1500;1500;64;64;1500;1500;1500;64;1500;64;64;1500;1500;1500;64;1500;1500;1500;64;1500;64;1500;64;64;1500;1500;1500;1500;1500;1500;64;1500;1500;52;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;1500;1500;64;64;1500;1500;64;1500;64;1500;1500;64;1500;64;1500;64;1500;1500;64;1500;,2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;1;2;2;1;1;1;2;1;2;2;1;1;1;2;1;1;1;2;1;2;1;2;2;1;1;1;1;1;1;2;1;1;2;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;1;2;1;1;2;1;2;1;2;1;1;2;1;
1642384967,172.24.0.3,59436,172.20.0.2,5001,6,60000,920,40,17,1642384967046;1642384967046;1642384967046;1642384967189;1642384967189;1642384967262;1642384967262;1642384967262;1642384967262;1642384967262;1642384967262;1642384967262;1642384967262;1642384967299;1642384967299;1642384967299;1642384967357;1642384967357;1642384967357;1642384967357;1642384967357;1642384967397;1642384967397;1642384967397;1642384967447;1642384967447;1642384967449;1642384967449;1642384967449;1642384967656;1642384967656;1642384967656;1642384967664;1642384967664;1642384967664;1642384967665;1642384967665;1642384967665;1642384967665;1642384967665;1642384967703;1642384967703;1642384967703;1642384967760;1642384967760;1642384967760;1642384967760;1642384967760;1642384967800;1642384967800;1642384967800;1642384967846;1642384967846;1642384967851;1642384967851;1642384967851;1642384967851;,64;1500;1500;64;1500;64;1500;1500;1500;1500;1500;1500;52;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;52;1500;1500;1500;,2;1;1;2;1;2;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;2;1;1;1;
1642384968,172.24.0.3,59436,172.20.0.2,5001,6,78000,1300,52,25,1642384968059;1642384968059;1642384968059;1642384968066;1642384968066;1642384968066;1642384968066;1642384968066;1642384968066;1642384968066;1642384968106;1642384968106;1642384968106;1642384968146;1642384968146;1642384968146;1642384968163;1642384968163;1642384968163;1642384968201;1642384968201;1642384968201;1642384968246;1642384968246;1642384968246;1642384968253;1642384968253;1642384968253;1642384968297;1642384968297;1642384968297;1642384968461;1642384968461;1642384968461;1642384968469;1642384968469;1642384968469;1642384968469;1642384968469;1642384968469;1642384968509;1642384968509;1642384968509;1642384968548;1642384968548;1642384968548;1642384968564;1642384968564;1642384968564;1642384968604;1642384968604;1642384968604;1642384968649;1642384968649;1642384968649;1642384968656;1642384968656;1642384968656;1642384968699;1642384968699;1642384968699;1642384968864;1642384968864;1642384968864;1642384968872;1642384968872;1642384968872;1642384968872;1642384968872;1642384968911;1642384968911;1642384968951;1642384968951;1642384968951;1642384968966;1642384968966;1642384968966;,52;1500;1500;52;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;1;1;2;1;1;
1642384969,172.24.0.3,59436,172.20.0.2,5001,6,78000,1404,52,27,1642384969006;1642384969006;1642384969006;1642384969051;1642384969051;1642384969051;1642384969058;1642384969058;1642384969058;1642384969101;1642384969101;1642384969101;1642384969146;1642384969146;1642384969146;1642384969267;1642384969267;1642384969267;1642384969275;1642384969275;1642384969275;1642384969275;1642384969275;1642384969275;1642384969352;1642384969352;1642384969352;1642384969369;1642384969369;1642384969369;1642384969408;1642384969408;1642384969408;1642384969453;1642384969453;1642384969453;1642384969460;1642384969460;1642384969460;1642384969504;1642384969504;1642384969504;1642384969546;1642384969547;1642384969549;1642384969549;1642384969549;1642384969669;1642384969669;1642384969669;1642384969677;1642384969677;1642384969677;1642384969726;1642384969727;1642384969727;1642384969755;1642384969755;1642384969755;1642384969772;1642384969772;1642384969772;1642384969811;1642384969811;1642384969811;1642384969855;1642384969855;1642384969855;1642384969862;1642384969862;1642384969862;1642384969907;1642384969907;1642384969907;1642384969950;1642384969950;1642384969950;1642384969996;1642384969996;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;
1642384970,172.24.0.3,59436,172.20.0.2,5001,6,67500,1624,45,28,1642384970072;1642384970072;1642384970072;1642384970079;1642384970079;1642384970079;1642384970129;1642384970129;1642384970129;1642384970158;1642384970158;1642384970158;1642384970175;1642384970175;1642384970175;1642384970213;1642384970213;1642384970213;1642384970258;1642384970258;1642384970258;1642384970264;1642384970265;1642384970265;1642384970310;1642384970310;1642384970310;1642384970353;1642384970353;1642384970353;1642384970447;1642384970447;1642384970447;1642384970473;1642384970473;1642384970473;1642384970482;1642384970482;1642384970482;1642384970531;1642384970531;1642384970531;1642384970577;1642384970577;1642384970577;1642384970577;1642384970616;1642384970616;1642384970616;1642384970616;1642384970661;1642384970661;1642384970667;1642384970667;1642384970668;1642384970668;1642384970713;1642384970713;1642384970757;1642384970757;1642384970850;1642384970876;1642384970876;1642384970876;1642384970887;1642384970887;1642384970887;1642384970935;1642384970935;1642384970935;1642384970981;1642384970981;1642384970981;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;64;1500;1500;64;64;1500;64;1500;64;1500;64;1500;64;1500;64;1500;64;1500;64;64;1500;1500;64;1500;1500;64;1500;1500;64;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;2;1;1;2;1;1;2;1;1;2;1;1;
1642384971,172.24.0.3,59436,172.20.0.2,5001,6,67500,1092,45,21,1642384971019;1642384971019;1642384971063;1642384971063;1642384971063;1642384971070;1642384971070;1642384971070;1642384971160;1642384971160;1642384971160;1642384971278;1642384971278;1642384971278;1642384971278;1642384971278;1642384971290;1642384971290;1642384971290;1642384971339;1642384971339;1642384971339;1642384971384;1642384971384;1642384971384;1642384971466;1642384971466;1642384971466;1642384971473;1642384971473;1642384971473;1642384971516;1642384971516;1642384971516;1642384971562;1642384971562;1642384971562;1642384971682;1642384971682;1642384971682;1642384971682;1642384971682;1642384971682;1642384971693;1642384971693;1642384971693;1642384971693;1642384971693;1642384971741;1642384971741;1642384971741;1642384971787;1642384971787;1642384971787;1642384971868;1642384971868;1642384971868;1642384971875;1642384971875;1642384971875;1642384971919;1642384971919;1642384971919;1642384971965;1642384971965;1642384971965;,52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384972,172.24.0.3,59436,172.20.0.2,5001,6,81000,1300,54,25,1642384972084;1642384972084;1642384972084;1642384972084;1642384972084;1642384972096;1642384972096;1642384972096;1642384972096;1642384972096;1642384972096;1642384972144;1642384972144;1642384972144;1642384972190;1642384972190;1642384972190;1642384972271;1642384972271;1642384972271;1642384972278;1642384972278;1642384972278;1642384972322;1642384972322;1642384972322;1642384972368;1642384972368;1642384972368;1642384972368;1642384972368;1642384972486;1642384972486;1642384972486;1642384972488;1642384972488;1642384972488;1642384972498;1642384972498;1642384972498;1642384972546;1642384972546;1642384972546;1642384972592;1642384972592;1642384972592;1642384972637;1642384972637;1642384972637;1642384972674;1642384972674;1642384972681;1642384972681;1642384972681;1642384972725;1642384972725;1642384972725;1642384972771;1642384972771;1642384972771;1642384972771;1642384972771;1642384972816;1642384972816;1642384972888;1642384972888;1642384972888;1642384972889;1642384972889;1642384972889;1642384972901;1642384972901;1642384972901;1642384972949;1642384972949;1642384972949;1642384972995;1642384972995;1642384972995;,52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384973,172.24.0.3,59436,172.20.0.2,5001,6,78000,1248,52,24,1642384973038;1642384973038;1642384973038;1642384973084;1642384973084;1642384973084;1642384973126;1642384973126;1642384973126;1642384973173;1642384973173;1642384973173;1642384973173;1642384973173;1642384973218;1642384973218;1642384973218;1642384973291;1642384973291;1642384973291;1642384973291;1642384973291;1642384973291;1642384973303;1642384973303;1642384973303;1642384973352;1642384973352;1642384973352;1642384973397;1642384973397;1642384973397;1642384973440;1642384973440;1642384973440;1642384973486;1642384973486;1642384973486;1642384973529;1642384973529;1642384973529;1642384973576;1642384973576;1642384973576;1642384973616;1642384973616;1642384973616;1642384973619;1642384973619;1642384973619;1642384973693;1642384973693;1642384973693;1642384973705;1642384973705;1642384973705;1642384973705;1642384973705;1642384973754;1642384973754;1642384973754;1642384973800;1642384973800;1642384973800;1642384973842;1642384973842;1642384973842;1642384973888;1642384973888;1642384973888;1642384973932;1642384973932;1642384973932;1642384973978;1642384973978;1642384973978;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1642384974,172.24.0.3,59436,172.20.0.2,5001,6,72000,1600,48,28,1642384974019;1642384974019;1642384974019;1642384974021;1642384974021;1642384974021;1642384974095;1642384974095;1642384974095;1642384974108;1642384974108;1642384974108;1642384974108;1642384974108;1642384974108;1642384974156;1642384974156;1642384974156;1642384974203;1642384974203;1642384974203;1642384974244;1642384974244;1642384974244;1642384974292;1642384974292;1642384974292;1642384974334;1642384974334;1642384974380;1642384974380;1642384974380;1642384974421;1642384974421;1642384974421;1642384974423;1642384974424;1642384974424;1642384974499;1642384974499;1642384974499;1642384974510;1642384974510;1642384974510;1642384974510;1642384974510;1642384974510;1642384974559;1642384974559;1642384974559;1642384974607;1642384974607;1642384974607;1642384974607;1642384974648;1642384974648;1642384974648;1642384974696;1642384974696;1642384974737;1642384974737;1642384974786;1642384974786;1642384974826;1642384974826;1642384974826;1642384974826;1642384974826;1642384974902;1642384974902;1642384974915;1642384974915;1642384974915;1642384974963;1642384974963;1642384974963;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;64;1500;1500;64;1500;64;1500;64;1500;1500;64;1500;64;1500;64;1500;64;1500;64;1500;1500;64;1500;64;1500;1500;64;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;2;1;1;2;1;2;1;2;1;2;1;2;1;1;2;1;2;1;1;2;1;1;
1642384975,172.24.0.3,59436,172.20.0.2,5001,6,69000,1104,46,21,1642384975011;1642384975011;1642384975011;1642384975051;1642384975051;1642384975051;1642384975051;1642384975051;1642384975140;1642384975140;1642384975140;1642384975228;1642384975228;1642384975228;1642384975228;1642384975228;1642384975228;1642384975317;1642384975317;1642384975317;1642384975365;1642384975365;1642384975365;1642384975365;1642384975365;1642384975407;1642384975407;1642384975453;1642384975453;1642384975453;1642384975542;1642384975542;1642384975542;1642384975542;1642384975542;1642384975542;1642384975542;1642384975631;1642384975631;1642384975631;1642384975631;1642384975631;1642384975631;1642384975720;1642384975720;1642384975720;1642384975768;1642384975768;1642384975768;1642384975768;1642384975768;1642384975768;1642384975855;1642384975855;1642384975855;1642384975896;1642384975896;1642384975896;1642384975945;1642384975945;1642384975945;1642384975945;1642384975945;1642384975945;1642384975945;1642384975945;1642384975945;,64;1500;52;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;1500;52;1500;1500;52;1500;1500;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;2;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
